what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244733291776
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244733293070
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244733301224
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244733304260
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1244733305877
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1244733307333
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1244733308036
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244733316398
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244733319054
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1244733319117
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1244733319252
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1244733328422
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1244733336766
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1244733338984
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1244733342480
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244733342513
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244733369470
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1244733370932
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1244733371685
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244733377615
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1244733380389
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1244733380456
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1244733413031
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1244733415168
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1244733415654
